order-id,order-date,product,category,region,state,city,payment-method,quantity,unit-price,total
29f65d59-cbf6-4bc0-acfd-7dae9a986efd,2023-11-05,O Pequeno Príncipe,Livros,Sul,Santa Catarina,Joinville,Cartão de Crédito,5,25.0,125.0
e44f14e8-c509-41c5-8048-a1a0b779aca3,2023-04-11,Coca-Cola 2L,Bebidas,Sul,Santa Catarina,Florianópolis,Dinheiro,1,9.0,9.0
4f2d52f1-2a87-462e-b93b-b743e22bd015,2023-03-11,Calça Jeans Levi’s,Roupas,Nordeste,Ceará,Fortaleza,Cartão de Crédito,3,229.9,689.7
56d3c8ed-cd35-4e83-971f-18e69f879b66,2023-02-26,MacBook Air M1,Notebooks,Norte,Amazonas,Manaus,Boleto,4,6499.0,25996.0
35981f7c-0921-4d52-adba-d02f0f84ea90,2023-10-17,Café Pilão 500g,Alimentos,Sul,Rio Grande do Sul,Porto Alegre,Boleto,5,16.0,80.0
be3fdf61-4f21-4873-8fcb-4e74d5f2a2b3,2023-08-25,Micro-ondas Electrolux 20L,Eletrodomésticos,Norte,Pará,Marabá,PIX,3,499.0,1497.0
ea3a7f70-3809-4d5d-bbae-5a8640ae61c1,2023-03-24,MacBook Air M1,Notebooks,Norte,Amazonas,Itacoatiara,Cartão de Débito,4,6499.0,25996.0
8be7e97d-26e4-491a-b0ed-10883d0699b3,2023-02-16,Café Pilão 500g,Alimentos,Sul,Paraná,Curitiba,Cartão de Débito,2,16.0,32.0
a6736e80-079b-48f9-9ec6-531cf9bce218,2023-08-05,Camiseta Hering Masculina,Roupas,Sul,Paraná,Maringá,Cartão de Débito,5,39.9,199.5
b87e7337-c7a7-454c-b407-223d7ce1cfd0,2023-09-15,Redmi Note 12,Smartphones,Sudeste,Rio de Janeiro,Rio de Janeiro,PIX,3,1499.0,4497.0
f181c9f5-70a0-4d9d-8b0f-b56a76763c34,2023-10-31,Arroz Tio João 5kg,Alimentos,Sul,Santa Catarina,Joinville,Cartão de Débito,2,25.0,50.0
1ab292e9-10df-40b8-864e-904c55d344b1,2023-11-18,Moto G73,Smartphones,Centro-Oeste,Mato Grosso do Sul,Dourados,Cartão de Crédito,1,1899.0,1899.0
213fc145-44f0-484b-8f2b-0a0ee0e07716,2023-04-25,Creme Nívea 100g,Beleza,Norte,Amazonas,Itacoatiara,Cartão de Débito,4,14.9,59.6
fafd763e-91c7-46c1-99fe-5dc3e96d2043,2023-09-24,1984,Livros,Sul,Paraná,Maringá,Cartão de Débito,1,35.0,35.0
57ff01f1-c5f1-411a-8352-6acdbe197962,2023-03-17,Arroz Tio João 5kg,Alimentos,Nordeste,Ceará,Fortaleza,Cartão de Débito,1,25.0,25.0
6fefb609-2e38-4196-b0c7-c132729dfcba,2023-09-29,"Pai Rico, Pai Pobre",Livros,Sul,Paraná,Curitiba,PIX,3,30.0,90.0
3f6c7d35-1b71-43ae-a88c-e4a1cd42decc,2023-09-18,Redmi Note 12,Smartphones,Nordeste,Bahia,Vitória da Conquista,Boleto,3,1499.0,4497.0
1c7540d5-919f-4c85-83ab-587cd001b317,2023-03-30,O Pequeno Príncipe,Livros,Sudeste,São Paulo,São Paulo,Cartão de Débito,2,25.0,50.0
58bb5088-4d0e-4105-b7f6-663485003f46,2023-05-06,Redmi Note 12,Smartphones,Sudeste,Rio de Janeiro,Rio de Janeiro,Cartão de Débito,1,1499.0,1499.0
813da118-c170-40e5-bda2-a83a93f4bfe3,2023-12-02,Camiseta Hering Masculina,Roupas,Norte,Pará,Marabá,Dinheiro,5,39.9,199.5
1b049c99-cc05-4272-a319-d69f0ed5da1e,2023-03-18,1984,Livros,Nordeste,Ceará,Fortaleza,Cartão de Crédito,4,35.0,140.0
5bbb3517-957b-4912-9c6a-8587c8ee7cbb,2023-05-02,Calça Jeans Levi’s,Roupas,Norte,Pará,Marabá,PIX,5,229.9,1149.5
d2c3d38c-8c2d-49cc-8a9a-2e1133947612,2023-06-10,1984,Livros,Centro-Oeste,Mato Grosso do Sul,Campo Grande,Dinheiro,4,35.0,140.0
9a1e789c-0994-4b08-a1da-7896f78d0936,2023-03-15,Feijão Carioca 1kg,Alimentos,Sudeste,Minas Gerais,Montes Claros,Dinheiro,5,8.0,40.0
fa3afc95-3ad4-4538-b8be-8fe9f9d98add,2023-09-30,"Pai Rico, Pai Pobre",Livros,Sudeste,Minas Gerais,Belo Horizonte,Dinheiro,1,30.0,30.0
778be2fb-23b6-4fa6-adfd-51dba7ad8bfd,2023-10-08,1984,Livros,Nordeste,Bahia,Vitória da Conquista,Dinheiro,4,35.0,140.0
5f7353fa-0bce-4e71-8c8d-e9d4cef685a2,2023-02-13,"Pai Rico, Pai Pobre",Livros,Sudeste,São Paulo,Sorocaba,Boleto,1,30.0,30.0
a4725444-f9eb-4902-b10c-82b780676151,2023-01-23,Micro-ondas Electrolux 20L,Eletrodomésticos,Norte,Pará,Marabá,PIX,2,499.0,998.0
23bce091-c2db-48a8-9421-49b5bf9a03be,2023-06-11,MacBook Air M1,Notebooks,Sudeste,São Paulo,Sorocaba,Cartão de Crédito,3,6499.0,19497.0
f9ceb32d-a7b3-4d66-a71e-a84d38571493,2023-10-17,Galaxy S22,Smartphones,Centro-Oeste,Mato Grosso do Sul,Dourados,PIX,5,3999.0,19995.0
7121a2f7-ec12-4eba-9cf8-f48f12658b4b,2023-07-22,Coca-Cola 2L,Bebidas,Centro-Oeste,Goiás,Goiânia,PIX,1,9.0,9.0
f18cec94-c02c-4866-b52b-152c03a2654e,2023-06-04,MacBook Air M1,Notebooks,Centro-Oeste,Goiás,Rio Verde,Cartão de Crédito,5,6499.0,32495.0
6c2c1cc9-dd4e-4e64-a9ef-40ea5cab44ac,2023-02-07,Coca-Cola 2L,Bebidas,Nordeste,Ceará,Juazeiro do Norte,Cartão de Débito,5,9.0,45.0
f85e6671-68e1-4353-a042-bcb0424be56c,2023-06-11,Micro-ondas Electrolux 20L,Eletrodomésticos,Centro-Oeste,Mato Grosso do Sul,Campo Grande,Cartão de Débito,5,499.0,2495.0
a2d2f1d6-4f4d-4a7c-8ed4-7ced4557fdce,2023-07-05,"Pai Rico, Pai Pobre",Livros,Sudeste,Rio de Janeiro,Rio de Janeiro,Cartão de Débito,1,30.0,30.0
232b110f-7d6a-4714-be20-50f1d6d7d7fe,2023-09-02,Dell Inspiron 15,Notebooks,Nordeste,Bahia,Salvador,Boleto,3,3499.0,10497.0
d5a79cef-4ef1-45b7-975d-d3fdfb40ad44,2023-08-08,"Pai Rico, Pai Pobre",Livros,Sudeste,Minas Gerais,Montes Claros,Cartão de Débito,2,30.0,60.0
805e866c-b03a-4ccb-adf9-96f22b9fd836,2023-05-02,"Pai Rico, Pai Pobre",Livros,Sul,Santa Catarina,Florianópolis,Boleto,2,30.0,60.0
ad70cf33-f11c-4d8c-b10d-69554ee7409e,2023-12-09,MacBook Air M1,Notebooks,Nordeste,Ceará,Juazeiro do Norte,PIX,4,6499.0,25996.0
5c98089e-8739-4386-acb1-2640c6948cd5,2023-01-15,Camiseta Hering Masculina,Roupas,Norte,Pará,Belém,Boleto,4,39.9,159.6
c4289f7a-7c96-4420-97b1-c33d489f1424,2023-10-09,O Pequeno Príncipe,Livros,Sudeste,São Paulo,Sorocaba,Dinheiro,3,25.0,75.0
5c57c3ac-20c8-4a7a-9727-b29b2419a5fe,2023-06-28,Tênis Nike Revolution 6,Roupas,Sul,Rio Grande do Sul,Pelotas,Cartão de Débito,2,279.9,559.8
f4a59935-eead-45bd-8287-f33e3d17627e,2023-07-25,Moto G73,Smartphones,Sudeste,São Paulo,São Paulo,PIX,1,1899.0,1899.0
f43a46ab-de3a-4ea1-93aa-867879651f48,2023-05-01,Galaxy S22,Smartphones,Sudeste,São Paulo,Sorocaba,Cartão de Crédito,4,3999.0,15996.0
c8275c0c-7785-48ca-8300-10d1833d277b,2023-11-29,Tênis Nike Revolution 6,Roupas,Sudeste,Minas Gerais,Montes Claros,Cartão de Crédito,3,279.9,839.7
95a6f34a-ee70-4639-8efd-5d5be2b6b708,2023-04-28,Lenovo Ideapad 3,Notebooks,Sul,Rio Grande do Sul,Pelotas,Cartão de Crédito,2,2799.0,5598.0
15df5d28-9758-461c-bb0d-5f67612c592f,2023-10-12,O Pequeno Príncipe,Livros,Centro-Oeste,Mato Grosso do Sul,Campo Grande,Boleto,5,25.0,125.0
abfe48cd-e4cd-4240-9279-5a2764170e3d,2023-10-06,Perfume Malbec 100ml,Beleza,Nordeste,Ceará,Fortaleza,Cartão de Crédito,5,159.0,795.0
29281935-6c79-474f-a986-9f9cd92c106b,2023-09-22,Camiseta Hering Masculina,Roupas,Sul,Rio Grande do Sul,Pelotas,Cartão de Crédito,2,39.9,79.8
f982ae53-e6eb-438f-9bee-2ad4a231501c,2023-05-14,Redmi Note 12,Smartphones,Norte,Amazonas,Manaus,Cartão de Débito,5,1499.0,7495.0
ee1de844-0e1d-44d4-b052-33fabb278205,2023-12-13,Camiseta Hering Masculina,Roupas,Sudeste,Rio de Janeiro,Rio de Janeiro,PIX,2,39.9,79.8
0353863d-9d6a-4494-b3a9-055445bc2a53,2023-03-27,Arroz Tio João 5kg,Alimentos,Sudeste,Rio de Janeiro,Volta Redonda,Boleto,5,25.0,125.0
09bd2dea-f056-4e67-9be1-84ec871eb9a1,2023-05-09,"Pai Rico, Pai Pobre",Livros,Sudeste,Rio de Janeiro,Volta Redonda,Cartão de Débito,5,30.0,150.0
3eaf9118-700c-4343-829a-a789d445ae72,2023-05-17,Geladeira Brastemp Frost Free 375L,Eletrodomésticos,Sul,Paraná,Curitiba,Boleto,3,2799.0,8397.0
29422541-2697-432f-b38e-ea66f00c5270,2023-10-23,Micro-ondas Electrolux 20L,Eletrodomésticos,Norte,Pará,Marabá,Cartão de Débito,1,499.0,499.0
ec6e15d6-c822-4bea-b3af-302c76ad6029,2023-07-29,Dell Inspiron 15,Notebooks,Sul,Paraná,Maringá,Dinheiro,4,3499.0,13996.0
d96e7ba1-ba1e-4ae4-bd3f-a5b017b1e25f,2023-10-16,Dell Inspiron 15,Notebooks,Sudeste,Minas Gerais,Belo Horizonte,Cartão de Crédito,2,3499.0,6998.0
faba213d-4b03-4c3c-93c1-01104af02adc,2023-03-14,Café Pilão 500g,Alimentos,Norte,Amazonas,Manaus,Boleto,5,16.0,80.0
5ea75265-9a81-4a4c-b4df-b3b5dcbc5c16,2023-06-23,Shampoo Pantene 400ml,Beleza,Centro-Oeste,Goiás,Goiânia,PIX,1,18.5,18.5
fd47e066-e46d-460a-92f7-8e097abe7c5e,2023-12-26,Café Pilão 500g,Alimentos,Sul,Santa Catarina,Florianópolis,Boleto,5,16.0,80.0
dc39412e-a1ac-4212-ab9f-52f44f8de1b1,2023-07-15,Geladeira Brastemp Frost Free 375L,Eletrodomésticos,Sudeste,São Paulo,São Paulo,Cartão de Débito,5,2799.0,13995.0
28256ea1-c459-4376-9c66-3afc1948078f,2023-05-27,Heineken Long Neck,Bebidas,Norte,Amazonas,Itacoatiara,Cartão de Débito,4,5.5,22.0
4fc24a28-e298-40d9-831d-b4113888c7ca,2023-09-17,Dell Inspiron 15,Notebooks,Centro-Oeste,Goiás,Rio Verde,Cartão de Crédito,2,3499.0,6998.0
364103dc-e60c-4516-9776-49a392285b0d,2023-05-13,Redmi Note 12,Smartphones,Sul,Santa Catarina,Joinville,Cartão de Crédito,1,1499.0,1499.0
1180b1e9-407a-4ec2-9712-fe27362872b5,2023-01-30,O Pequeno Príncipe,Livros,Nordeste,Ceará,Juazeiro do Norte,Cartão de Débito,3,25.0,75.0
24036520-2fe7-4011-92c3-ef4f6871477c,2023-07-07,1984,Livros,Norte,Amazonas,Itacoatiara,Dinheiro,1,35.0,35.0
fd56b29f-85cf-4418-85ad-bf683c9e58e9,2023-06-02,Heineken Long Neck,Bebidas,Norte,Pará,Belém,Cartão de Débito,2,5.5,11.0
44261fee-4389-4457-8cd7-027b66c18ef8,2023-11-25,1984,Livros,Nordeste,Bahia,Vitória da Conquista,PIX,4,35.0,140.0
2e3dd201-0167-45e1-b205-e56d690357be,2023-06-29,Heineken Long Neck,Bebidas,Centro-Oeste,Mato Grosso do Sul,Dourados,Cartão de Crédito,3,5.5,16.5
fbce2102-1ff0-4b38-9337-14f655a63e5a,2023-01-24,Lenovo Ideapad 3,Notebooks,Sul,Santa Catarina,Joinville,PIX,4,2799.0,11196.0
0a94811b-4313-4e47-98fa-5b06aa0fd998,2023-03-12,Perfume Malbec 100ml,Beleza,Sudeste,São Paulo,São Paulo,Cartão de Débito,1,159.0,159.0
e02b6352-f14e-42da-b5bb-c44064fa5df2,2023-08-15,Micro-ondas Electrolux 20L,Eletrodomésticos,Nordeste,Ceará,Juazeiro do Norte,Cartão de Débito,2,499.0,998.0
c6d7b5b5-1435-409f-b4fc-2867087d58e7,2023-06-26,Calça Jeans Levi’s,Roupas,Sul,Santa Catarina,Florianópolis,Boleto,4,229.9,919.6
884d3088-8aa7-4517-8b00-a04cdcea2a01,2023-06-15,Shampoo Pantene 400ml,Beleza,Sudeste,Rio de Janeiro,Rio de Janeiro,Cartão de Débito,5,18.5,92.5
e24e5ba7-51ca-4c07-a388-e9aedce096a0,2023-06-22,Perfume Malbec 100ml,Beleza,Norte,Pará,Belém,PIX,3,159.0,477.0
d5e01c0c-62d2-4333-bbfc-d77d3ed686c1,2023-05-02,Micro-ondas Electrolux 20L,Eletrodomésticos,Sul,Rio Grande do Sul,Pelotas,Dinheiro,4,499.0,1996.0
7e0bfd17-c2db-4eae-a266-16e38d94581c,2023-03-21,Geladeira Brastemp Frost Free 375L,Eletrodomésticos,Sul,Paraná,Maringá,Cartão de Crédito,3,2799.0,8397.0
f1e1bd20-84c1-40ea-bf16-714aa3e3c410,2023-03-22,Creme Nívea 100g,Beleza,Centro-Oeste,Goiás,Rio Verde,Cartão de Débito,1,14.9,14.9
a1d20bca-0ef8-4b7d-bc79-cc59d58c811b,2023-08-29,Micro-ondas Electrolux 20L,Eletrodomésticos,Norte,Pará,Belém,PIX,5,499.0,2495.0
297301d2-7854-4e64-abeb-7bc756a385db,2023-04-11,Camiseta Hering Masculina,Roupas,Norte,Amazonas,Itacoatiara,Boleto,4,39.9,159.6
705ed6ed-9184-4de0-9e88-e57aea2a0cd0,2023-04-04,Dell Inspiron 15,Notebooks,Sul,Paraná,Curitiba,Dinheiro,5,3499.0,17495.0
23b83b78-2d74-4a21-8ad8-73ff58f62299,2023-08-09,Moto G73,Smartphones,Nordeste,Ceará,Fortaleza,Dinheiro,3,1899.0,5697.0
88d40c37-b08c-4e69-8755-7177207f0386,2023-09-01,Dell Inspiron 15,Notebooks,Nordeste,Bahia,Salvador,Boleto,2,3499.0,6998.0
5afadbb1-3c41-4a5c-9749-f05c56d36240,2023-11-10,Café Pilão 500g,Alimentos,Norte,Pará,Belém,Cartão de Débito,5,16.0,80.0
47675a50-3361-4f78-b960-0e51cbedfbfa,2023-12-05,1984,Livros,Norte,Pará,Belém,Boleto,5,35.0,175.0
1b4c8cc7-dad0-497e-b8af-79e8c2d454a8,2023-09-30,Geladeira Brastemp Frost Free 375L,Eletrodomésticos,Sul,Rio Grande do Sul,Pelotas,Dinheiro,3,2799.0,8397.0
1fbe7f14-c7b6-4f6f-99d7-46280ec1844b,2023-06-21,"Pai Rico, Pai Pobre",Livros,Norte,Pará,Belém,PIX,2,30.0,60.0
cdc9baf1-cfdf-486d-af66-03f3bf0bdd89,2023-08-03,Camiseta Hering Masculina,Roupas,Norte,Pará,Marabá,PIX,4,39.9,159.6
f7b785c4-346f-420c-9c8f-f65ca650d4e2,2023-12-11,Calça Jeans Levi’s,Roupas,Norte,Amazonas,Itacoatiara,Dinheiro,3,229.9,689.7
497d682d-89eb-49ed-80d4-52425bc90bcf,2023-08-23,Arroz Tio João 5kg,Alimentos,Sul,Santa Catarina,Joinville,Boleto,3,25.0,75.0
1f912ad5-ebf7-4e0c-bdc8-f77aa36656a4,2023-10-05,Redmi Note 12,Smartphones,Sul,Rio Grande do Sul,Pelotas,Boleto,2,1499.0,2998.0
44440ced-2d72-44cc-b2ee-7e6b98a292b6,2023-03-13,Galaxy S22,Smartphones,Sudeste,Minas Gerais,Montes Claros,PIX,1,3999.0,3999.0
e7a38a9e-a509-494e-9972-13f87cf7ff46,2023-03-18,iPhone 13,Smartphones,Norte,Amazonas,Itacoatiara,Dinheiro,5,4499.0,22495.0
def96dd6-e9c7-42af-9abf-917a73dbfbc8,2023-08-02,Heineken Long Neck,Bebidas,Nordeste,Ceará,Juazeiro do Norte,Dinheiro,3,5.5,16.5
3b4393cd-65f8-4271-9a90-e03638133a32,2023-04-09,Micro-ondas Electrolux 20L,Eletrodomésticos,Sudeste,Rio de Janeiro,Volta Redonda,Dinheiro,1,499.0,499.0
e95a5f10-6d08-451e-a4e7-bac287102462,2023-10-01,Moto G73,Smartphones,Sudeste,São Paulo,São Paulo,Cartão de Débito,2,1899.0,3798.0
72a37cc1-7416-4b30-a601-f329613cedb2,2023-09-17,Micro-ondas Electrolux 20L,Eletrodomésticos,Sul,Paraná,Curitiba,Dinheiro,1,499.0,499.0
d6a531c2-7321-45d4-bdb2-53837275548a,2023-04-20,Camiseta Hering Masculina,Roupas,Centro-Oeste,Mato Grosso do Sul,Dourados,Boleto,2,39.9,79.8
396cf53d-80ae-4c38-82bd-976119d577ba,2023-02-07,Camiseta Hering Masculina,Roupas,Nordeste,Ceará,Fortaleza,PIX,1,39.9,39.9
5a6dd3a0-54f6-4eb8-9bab-30eb7af21b55,2023-03-31,Calça Jeans Levi’s,Roupas,Nordeste,Bahia,Vitória da Conquista,Boleto,5,229.9,1149.5
90efa7b3-a09e-469f-858e-3f4042dc91a9,2023-04-04,O Pequeno Príncipe,Livros,Norte,Amazonas,Manaus,Cartão de Crédito,5,25.0,125.0
a5cf8513-23c9-432c-8aac-d8959f1bf880,2023-05-26,Coca-Cola 2L,Bebidas,Sudeste,Minas Gerais,Montes Claros,Boleto,3,9.0,27.0
e4579e87-f51c-4a0d-be50-ffa37d2117be,2023-07-18,Calça Jeans Levi’s,Roupas,Sul,Rio Grande do Sul,Pelotas,Cartão de Débito,5,229.9,1149.5
0dde66dc-94af-48dd-b60a-4a0207aefc39,2023-08-05,"Pai Rico, Pai Pobre",Livros,Centro-Oeste,Mato Grosso do Sul,Dourados,Cartão de Crédito,3,30.0,90.0
1d3744f5-4f4c-4198-ae8f-4fbed095dc60,2023-02-10,Geladeira Brastemp Frost Free 375L,Eletrodomésticos,Sul,Paraná,Curitiba,PIX,4,2799.0,11196.0
6bcd8dab-51f2-4d8f-a0f7-9f598ca1b218,2023-10-08,Lenovo Ideapad 3,Notebooks,Nordeste,Bahia,Vitória da Conquista,PIX,4,2799.0,11196.0
4098fbb6-cb27-499e-87cb-dc15c7c6715f,2023-11-15,"Pai Rico, Pai Pobre",Livros,Nordeste,Ceará,Fortaleza,Cartão de Débito,4,30.0,120.0
7af3b2ff-a97f-455f-b94d-4846d84dc3f7,2023-01-04,Dell Inspiron 15,Notebooks,Centro-Oeste,Goiás,Rio Verde,Dinheiro,3,3499.0,10497.0
08bf192d-ec0d-4ad0-ad1d-f1e1180c9a5d,2023-07-27,MacBook Air M1,Notebooks,Sudeste,Minas Gerais,Belo Horizonte,PIX,1,6499.0,6499.0
e133d76a-bfe6-4c26-a0d0-39b96126c884,2023-01-27,Heineken Long Neck,Bebidas,Centro-Oeste,Goiás,Goiânia,Boleto,2,5.5,11.0
6b5b85d6-8dee-42ac-93af-2c57f87e4173,2023-01-17,Creme Nívea 100g,Beleza,Sudeste,Rio de Janeiro,Volta Redonda,Cartão de Débito,2,14.9,29.8
28d1146d-2967-4041-ac6a-bf52fa82942b,2023-12-05,Feijão Carioca 1kg,Alimentos,Centro-Oeste,Mato Grosso do Sul,Campo Grande,Boleto,1,8.0,8.0
51a75485-8123-4678-becc-b6fa54a8c563,2023-01-20,Shampoo Pantene 400ml,Beleza,Sul,Santa Catarina,Joinville,Dinheiro,3,18.5,55.5
70d9fa4a-3ce5-4582-9e09-8e130462f95e,2023-09-16,Geladeira Brastemp Frost Free 375L,Eletrodomésticos,Centro-Oeste,Goiás,Goiânia,Dinheiro,3,2799.0,8397.0
62cbba1b-8cf7-4cb1-8d16-1c91287bbcb5,2023-05-30,Arroz Tio João 5kg,Alimentos,Sul,Santa Catarina,Joinville,Dinheiro,2,25.0,50.0
3e43bfe3-bfc3-4827-bad4-3bcb0b4b5b9c,2023-05-27,MacBook Air M1,Notebooks,Sul,Rio Grande do Sul,Porto Alegre,Cartão de Débito,2,6499.0,12998.0
be65be9e-942e-495b-8dbe-755b9b7256d9,2023-12-03,Feijão Carioca 1kg,Alimentos,Sul,Santa Catarina,Joinville,Boleto,2,8.0,16.0
7286fe6f-2e34-4832-9b0b-c1df2f27f99b,2023-09-21,Galaxy S22,Smartphones,Norte,Amazonas,Itacoatiara,Cartão de Crédito,2,3999.0,7998.0
0a415ece-dc9c-483a-844b-555424fd2af4,2023-11-01,Perfume Malbec 100ml,Beleza,Sudeste,Minas Gerais,Montes Claros,Dinheiro,1,159.0,159.0
4caf1550-fb10-4ec1-9928-b6ca7c75ea12,2023-11-11,Galaxy S22,Smartphones,Nordeste,Bahia,Vitória da Conquista,Cartão de Crédito,3,3999.0,11997.0
1704eb17-7d74-4a8c-af11-b16696e1af74,2023-03-16,Água Crystal 1.5L,Bebidas,Nordeste,Ceará,Fortaleza,Cartão de Crédito,3,3.5,10.5
f95d0ef4-a4a3-4d3f-a4ed-7a2d4419f9eb,2023-07-23,Moto G73,Smartphones,Norte,Amazonas,Itacoatiara,Boleto,1,1899.0,1899.0
7482f14c-2e9f-431c-b93c-bc61560835eb,2023-04-07,Perfume Malbec 100ml,Beleza,Norte,Pará,Belém,Cartão de Crédito,3,159.0,477.0
693c93be-d9d3-40d9-81c3-0540c9a89118,2023-05-07,Tênis Nike Revolution 6,Roupas,Norte,Pará,Marabá,PIX,5,279.9,1399.5
d07c374c-deb5-4cce-9b7e-c2afe237ed99,2023-07-03,Feijão Carioca 1kg,Alimentos,Centro-Oeste,Mato Grosso do Sul,Dourados,Cartão de Crédito,5,8.0,40.0
c64b81a5-65bd-41c3-874e-f3770353c976,2023-07-10,Feijão Carioca 1kg,Alimentos,Nordeste,Ceará,Juazeiro do Norte,Cartão de Débito,3,8.0,24.0
65f7ae00-7314-4534-8b36-958deafccf06,2023-03-15,Lenovo Ideapad 3,Notebooks,Nordeste,Ceará,Juazeiro do Norte,Boleto,5,2799.0,13995.0
4a8cf0ca-85ae-4c8c-b56a-ec97cd051635,2023-09-20,Perfume Malbec 100ml,Beleza,Norte,Amazonas,Itacoatiara,PIX,5,159.0,795.0
6259644e-4a14-43f7-8ce4-44f31b7f66cd,2023-04-02,O Pequeno Príncipe,Livros,Sul,Santa Catarina,Joinville,Cartão de Débito,2,25.0,50.0
f801bf9f-e83c-40d1-9139-e8057bc73354,2023-09-07,Lenovo Ideapad 3,Notebooks,Nordeste,Ceará,Juazeiro do Norte,Dinheiro,1,2799.0,2799.0
c19d477c-4408-4bc2-a588-f9cbe5ac2d26,2023-05-14,Tênis Nike Revolution 6,Roupas,Norte,Amazonas,Manaus,PIX,1,279.9,279.9
69b29628-0796-4e94-b241-035945ec69c4,2023-03-21,Calça Jeans Levi’s,Roupas,Sudeste,Rio de Janeiro,Volta Redonda,PIX,4,229.9,919.6
220488a7-90fa-4e39-b858-0c6766d016ef,2023-09-12,Lenovo Ideapad 3,Notebooks,Norte,Amazonas,Itacoatiara,Cartão de Crédito,2,2799.0,5598.0
2833ea5b-b36f-4e82-bfd5-5936ceb1165a,2023-03-10,Geladeira Brastemp Frost Free 375L,Eletrodomésticos,Nordeste,Bahia,Salvador,Boleto,1,2799.0,2799.0
c860054b-b1bd-4e89-aee5-f78c1730ab56,2023-03-10,O Pequeno Príncipe,Livros,Norte,Pará,Belém,PIX,2,25.0,50.0
b79b8b4c-6f64-4d38-b621-6d782b3048b9,2023-02-27,Arroz Tio João 5kg,Alimentos,Centro-Oeste,Mato Grosso do Sul,Campo Grande,Dinheiro,3,25.0,75.0
aad9754e-64d9-44cf-afbe-fdb04531ed4d,2023-01-07,Feijão Carioca 1kg,Alimentos,Norte,Amazonas,Itacoatiara,Cartão de Crédito,4,8.0,32.0
0a5d9e57-279b-44d3-a188-5dca12cc866a,2023-03-11,Micro-ondas Electrolux 20L,Eletrodomésticos,Centro-Oeste,Mato Grosso do Sul,Dourados,Boleto,4,499.0,1996.0
43d22323-fa54-4f71-92b5-a1002bfcc905,2023-06-02,Coca-Cola 2L,Bebidas,Centro-Oeste,Goiás,Goiânia,Boleto,4,9.0,36.0
b1fff995-91f1-4621-9e81-f8fc6482f274,2023-02-08,Lenovo Ideapad 3,Notebooks,Sul,Rio Grande do Sul,Pelotas,Dinheiro,5,2799.0,13995.0
33d718bf-064d-4e54-bacd-9c6ffd7897e2,2023-06-28,Perfume Malbec 100ml,Beleza,Sudeste,Minas Gerais,Belo Horizonte,Cartão de Débito,3,159.0,477.0
e9a9acaa-7967-4f52-b4ea-9acb944fa7d1,2023-02-22,iPhone 13,Smartphones,Norte,Pará,Marabá,Boleto,4,4499.0,17996.0
191ace07-960e-4d73-a411-84e81434fd20,2023-05-15,Heineken Long Neck,Bebidas,Norte,Pará,Marabá,Boleto,2,5.5,11.0
0e7b8a3a-4cfb-4e97-8a47-b71b19fb8381,2023-04-17,Café Pilão 500g,Alimentos,Sudeste,Rio de Janeiro,Volta Redonda,Cartão de Crédito,2,16.0,32.0
03066c3d-185c-4082-a37b-a5419a649bab,2023-01-27,Moto G73,Smartphones,Sudeste,Minas Gerais,Belo Horizonte,Boleto,1,1899.0,1899.0
3ec2ddbc-600d-4ab3-814a-2285753a8f1a,2023-09-28,Água Crystal 1.5L,Bebidas,Nordeste,Ceará,Fortaleza,Dinheiro,3,3.5,10.5
763767be-e05b-44ad-8eaa-5040f75f232e,2023-03-27,Dell Inspiron 15,Notebooks,Sudeste,Rio de Janeiro,Volta Redonda,Cartão de Débito,2,3499.0,6998.0
570e317b-3c30-47b7-b912-8b0f3fd25f11,2023-03-30,Redmi Note 12,Smartphones,Sul,Paraná,Maringá,Dinheiro,1,1499.0,1499.0
208a6cd3-c250-4c5b-8fcc-bcda75fd4756,2023-10-16,Lenovo Ideapad 3,Notebooks,Sudeste,São Paulo,São Paulo,Cartão de Débito,5,2799.0,13995.0
d52a97a5-c62c-4a02-8719-f6b49fba0d2e,2023-10-05,Dell Inspiron 15,Notebooks,Norte,Amazonas,Itacoatiara,PIX,1,3499.0,3499.0
5707adb0-5140-4e84-bfa4-8b629d23af09,2023-11-16,Geladeira Brastemp Frost Free 375L,Eletrodomésticos,Sudeste,São Paulo,São Paulo,Cartão de Débito,1,2799.0,2799.0
7e0e4aa3-0fb3-4394-86c1-116803f38562,2023-11-28,Café Pilão 500g,Alimentos,Norte,Amazonas,Manaus,Boleto,2,16.0,32.0
c2ee141f-052b-4229-94db-13fd3ac1aaf1,2023-07-14,Água Crystal 1.5L,Bebidas,Sudeste,Minas Gerais,Montes Claros,Cartão de Débito,2,3.5,7.0
2d4afbc7-c14a-4326-8937-de7931dd2f6a,2023-04-13,Camiseta Hering Masculina,Roupas,Centro-Oeste,Goiás,Goiânia,Cartão de Crédito,3,39.9,119.7
8ce4bccc-f06a-4333-bcd0-0bc4e439b4d6,2023-11-13,Creme Nívea 100g,Beleza,Norte,Amazonas,Manaus,Boleto,4,14.9,59.6
aff83efa-cca9-49cc-80a2-171407575b55,2023-04-16,Água Crystal 1.5L,Bebidas,Centro-Oeste,Goiás,Rio Verde,Cartão de Crédito,3,3.5,10.5
